2022-12-6T18:37:59,628.32,25.08,66.22,578,23.74,64.55,61.16,24.18,63.75
2022-12-6T18:38:9,626.44,25.08,66.17,577,23.73,64.53,61.39,24.18,63.73
2022-12-6T18:38:19,624.69,25.08,66.21,576,23.73,64.52,61.30,24.18,63.73
2022-12-6T18:38:29,623.43,25.10,66.26,576,23.75,64.54,61.34,24.18,63.73
2022-12-6T18:38:39,624.10,25.07,66.22,577,23.75,64.56,61.12,24.18,63.71
2022-12-6T18:38:49,623.22,25.08,66.22,577,23.75,64.53,61.12,24.18,63.69
2022-12-6T18:38:59,624.32,25.11,66.22,577,23.72,64.56,61.12,24.18,63.71
2022-12-6T18:39:8,622.03,25.11,66.23,577,23.73,64.52,60.68,24.18,63.70
2022-12-6T18:39:19,621.58,25.10,66.18,576,23.72,64.51,61.16,24.18,63.70
2022-12-6T18:39:28,622.86,25.13,66.17,574,23.72,64.54,61.21,24.18,63.70
2022-12-6T18:39:38,623.28,25.08,66.16,574,23.72,64.49,61.25,24.18,63.70
2022-12-6T18:39:48,624.04,25.08,66.13,573,23.71,64.50,61.75,24.18,63.71
2022-12-6T18:39:58,623.88,25.07,66.17,573,23.73,64.49,61.70,24.17,63.71
2022-12-6T18:40:8,623.85,25.10,66.20,573,23.73,64.51,61.89,24.17,63.69
2022-12-6T18:40:18,624.14,25.08,66.17,573,23.74,64.48,61.39,24.17,63.69
2022-12-6T18:40:28,622.53,25.07,66.18,573,23.75,64.47,61.66,24.17,63.69
2022-12-6T18:40:38,624.06,25.07,66.21,573,23.73,64.47,61.79,24.17,63.68
2022-12-6T18:40:48,621.84,25.07,66.20,572,23.72,64.49,61.75,24.17,63.66
2022-12-6T18:40:57,621.81,25.06,66.21,572,23.73,64.52,61.75,24.17,63.67
2022-12-6T18:41:7,621.92,25.06,66.20,572,23.72,64.48,61.93,24.17,63.68
2022-12-6T18:41:17,620.65,25.07,66.19,572,23.73,64.43,62.07,24.16,63.66
2022-12-6T18:41:27,621.11,25.06,66.15,571,23.73,64.47,61.93,24.16,63.66
2022-12-6T18:41:37,617.92,25.06,66.14,570,23.70,64.45,62.07,24.16,63.68
2022-12-6T18:41:47,619.19,25.06,66.15,570,23.72,64.46,62.21,24.16,63.66
2022-12-6T18:41:57,620.35,25.07,66.19,569,23.70,64.43,62.12,24.15,63.66
2022-12-6T18:42:7,619.61,25.04,66.20,569,23.69,64.40,62.25,24.15,63.64
2022-12-6T18:42:17,618.55,25.06,66.16,568,23.70,64.40,62.12,24.15,63.62
2022-12-6T18:42:27,617.55,25.07,66.13,568,23.70,64.38,62.49,24.15,63.62
2022-12-6T18:42:36,616.96,25.06,66.12,568,23.70,64.38,62.35,24.15,63.63
2022-12-6T18:42:46,617.99,25.06,66.13,567,23.72,64.41,62.25,24.15,63.65
2022-12-6T18:42:56,616.89,25.07,66.15,567,23.70,64.42,62.72,24.15,63.64
2022-12-6T18:43:6,616.18,25.04,66.12,566,23.70,64.40,62.12,24.15,63.65
2022-12-6T18:43:16,617.58,25.06,66.11,566,23.70,64.44,62.53,24.15,63.63
2022-12-6T18:43:26,617.69,25.06,66.16,565,23.70,64.42,62.53,24.15,63.64
2022-12-6T18:43:36,618.26,25.06,66.14,564,23.70,64.40,62.39,24.15,63.64
2022-12-6T18:43:46,619.06,25.04,66.22,564,23.71,64.41,62.35,24.15,63.64
2022-12-6T18:43:56,618.28,25.07,66.10,564,23.69,64.45,62.67,24.15,63.63
2022-12-6T18:44:6,617.00,25.08,66.07,564,23.66,64.41,62.96,24.15,63.63
2022-12-6T18:44:15,616.98,25.08,66.04,564,23.67,64.45,62.77,24.15,63.61
2022-12-6T18:44:26,615.19,25.06,66.04,564,23.66,64.44,62.44,24.15,63.61
2022-12-6T18:44:35,616.17,25.08,66.07,563,23.67,64.40,62.53,24.15,63.62
2022-12-6T18:44:45,617.45,25.06,66.12,563,23.69,64.43,62.96,24.15,63.61
2022-12-6T18:44:55,615.30,25.03,66.14,562,23.67,64.40,62.96,24.15,63.63
2022-12-6T18:45:5,614.21,25.06,66.07,562,23.66,64.43,62.81,24.15,63.61
2022-12-6T18:45:15,615.36,25.04,66.10,562,23.69,64.45,62.77,24.14,63.64
2022-12-6T18:45:25,615.44,25.08,66.10,561,23.66,64.40,62.96,24.14,63.63
2022-12-6T18:45:35,615.41,25.07,66.06,562,23.65,64.43,63.24,24.14,63.62
2022-12-6T18:45:45,612.69,25.06,66.03,561,23.67,64.45,62.67,24.14,63.64
2022-12-6T18:45:55,614.92,25.07,66.06,561,23.66,64.43,62.58,24.14,63.64
2022-12-6T18:46:4,614.23,25.04,66.05,561,23.67,64.44,63.34,24.14,63.63
2022-12-6T18:46:14,615.05,25.06,66.11,560,23.68,64.45,62.96,24.14,63.65
2022-12-6T18:46:24,614.30,25.06,66.08,560,23.65,64.41,63.34,24.13,63.63
2022-12-6T18:46:34,612.26,25.06,66.10,560,23.68,64.42,62.96,24.13,63.65
2022-12-6T18:46:44,612.45,25.07,66.07,560,23.69,64.43,63.24,24.13,63.64
2022-12-6T18:46:54,611.70,25.06,66.04,559,23.68,64.43,63.15,24.13,63.63
2022-12-6T18:47:4,610.14,25.08,66.05,559,23.65,64.41,63.10,24.12,63.63
2022-12-6T18:47:14,607.86,25.11,66.01,558,23.65,64.46,63.24,24.12,63.64
2022-12-6T18:47:24,606.69,25.07,66.02,558,23.65,64.40,63.15,24.12,63.62
2022-12-6T18:47:34,606.72,25.08,66.01,558,23.65,64.40,63.38,24.12,63.60
2022-12-6T18:47:43,606.41,25.10,65.90,558,23.64,64.48,63.48,24.12,63.60
2022-12-6T18:47:53,604.58,25.13,65.88,557,23.65,64.51,63.10,24.13,63.57
2022-12-6T18:48:3,605.64,25.14,65.81,557,23.63,64.42,63.43,24.13,63.53
2022-12-6T18:48:13,606.44,25.14,65.83,556,23.60,64.42,63.38,24.13,63.60
2022-12-6T18:48:23,606.58,25.17,65.73,556,23.63,64.39,63.58,24.13,63.49
2022-12-6T18:48:33,605.54,25.21,65.53,555,23.61,64.35,63.87,24.13,63.39
2022-12-6T18:48:43,605.43,25.19,65.53,552,23.59,64.29,64.11,24.14,63.32
2022-12-6T18:48:53,605.62,25.13,65.50,548,23.61,64.22,63.92,24.14,63.32
2022-12-6T18:49:3,604.15,25.19,65.48,545,23.61,64.20,64.41,24.14,63.24
2022-12-6T18:49:13,603.89,25.17,65.53,544,23.60,64.22,64.26,24.14,63.20
2022-12-6T18:49:22,604.69,25.18,65.61,544,23.60,64.25,63.77,24.14,63.25
2022-12-6T18:49:33,603.60,25.15,65.61,543,23.60,64.29,64.21,24.14,63.37
2022-12-6T18:49:42,604.19,25.18,65.62,543,23.59,64.32,64.41,24.14,63.37
2022-12-6T18:49:52,606.00,25.14,65.68,542,23.61,64.31,64.81,24.14,63.40
2022-12-6T18:50:2,607.15,25.11,65.71,542,23.59,64.31,64.46,24.14,63.38
2022-12-6T18:50:12,606.48,25.13,65.72,543,23.59,64.36,64.66,24.14,63.35
2022-12-6T18:50:22,604.86,25.15,65.61,543,23.58,64.32,64.66,24.14,63.33
2022-12-6T18:50:32,604.02,25.11,65.65,542,23.55,64.37,64.86,24.14,63.37
2022-12-6T18:50:42,605.11,25.11,65.78,542,23.59,64.35,64.56,24.14,63.39
2022-12-6T18:50:52,606.02,25.08,65.79,541,23.58,64.37,64.86,24.14,63.41
2022-12-6T18:51:2,605.02,25.14,65.77,542,23.53,64.38,64.56,24.14,63.40
2022-12-6T18:51:11,604.50,25.07,65.81,542,23.56,64.38,64.71,24.14,63.43
2022-12-6T18:51:21,603.05,25.14,65.77,542,23.53,64.46,64.61,24.13,63.46
2022-12-6T18:51:31,601.59,25.11,65.72,542,23.52,64.49,64.86,24.13,63.44
2022-12-6T18:51:41,602.07,25.11,65.67,542,23.51,64.49,64.91,24.13,63.43
2022-12-6T18:51:51,600.05,25.11,65.56,543,23.55,64.46,65.16,24.12,63.34
2022-12-6T18:52:1,600.41,25.08,65.45,541,23.52,64.39,64.86,24.12,63.36
2022-12-6T18:52:11,602.51,25.06,65.75,541,23.54,64.42,64.81,24.11,63.40
2022-12-6T18:52:21,599.97,25.07,65.77,541,23.52,64.46,64.96,24.11,63.44
2022-12-6T18:52:31,596.88,25.10,65.72,541,23.53,64.47,65.21,24.11,63.46
2022-12-6T18:52:41,597.71,25.10,65.69,541,23.55,64.48,64.66,24.11,63.44
2022-12-6T18:52:50,596.43,25.10,65.70,541,23.53,64.45,63.97,24.11,63.42
2022-12-6T18:53:0,598.34,25.11,65.76,540,23.51,64.45,64.31,24.11,63.42
2022-12-6T18:53:10,594.25,25.10,65.65,540,23.54,64.42,65.11,24.11,63.38
2022-12-6T18:53:20,591.44,25.14,65.52,539,23.50,64.37,65.11,24.11,63.22
2022-12-6T18:53:30,594.19,25.08,65.42,538,23.51,64.31,65.21,24.11,63.28
2022-12-6T18:53:40,595.63,25.06,65.42,536,23.52,64.28,65.31,24.10,63.32
2022-12-6T18:53:50,597.31,25.03,65.71,535,23.52,64.29,65.31,24.10,63.39
2022-12-6T18:54:0,597.23,25.03,65.79,535,23.55,64.29,65.36,24.10,63.40
2022-12-6T18:54:10,597.08,25.00,65.77,535,23.52,64.36,65.67,24.10,63.43
2022-12-6T18:54:20,598.78,25.00,65.85,536,23.52,64.38,65.47,24.09,63.45
2022-12-6T18:54:29,597.15,25.03,65.84,536,23.54,64.39,65.47,24.09,63.47
2022-12-6T18:54:40,598.39,25.03,65.89,535,23.52,64.44,65.42,24.09,63.48
2022-12-6T18:54:49,598.86,25.00,65.89,536,23.54,64.43,65.62,24.08,63.49
2022-12-6T18:54:59,595.71,25.00,65.91,536,23.55,64.44,65.42,24.08,63.50
2022-12-6T18:55:9,595.64,24.99,65.94,537,23.55,64.52,65.47,24.08,63.49
2022-12-6T18:55:19,595.02,24.99,65.83,538,23.52,64.44,65.47,24.07,63.47
2022-12-6T18:55:29,597.00,24.97,65.86,539,23.54,64.46,65.42,24.07,63.49
2022-12-6T18:55:39,596.39,25.01,65.91,538,23.54,64.45,65.93,24.07,63.47
2022-12-6T18:55:49,596.27,25.01,65.89,538,23.52,64.46,66.09,24.07,63.48
2022-12-6T18:55:59,594.06,25.03,65.82,536,23.54,64.49,66.29,24.07,63.47
2022-12-6T18:56:9,591.78,25.03,65.82,536,23.52,64.43,66.56,24.06,63.42
2022-12-6T18:56:18,592.23,25.01,65.73,535,23.53,64.43,65.78,24.06,63.46
2022-12-6T18:56:28,594.43,25.01,65.86,535,23.53,64.41,66.03,24.06,63.50
2022-12-6T18:56:38,593.47,25.00,65.89,535,23.53,64.45,65.72,24.06,63.52
2022-12-6T18:56:48,590.83,25.03,65.80,536,23.52,64.43,66.19,24.05,63.51
2022-12-6T18:56:58,591.59,25.03,65.82,536,23.52,64.38,66.14,24.05,63.49
2022-12-6T18:57:8,593.33,25.01,65.86,536,23.54,64.40,65.78,24.05,63.50
2022-12-6T18:57:18,594.09,25.01,65.85,536,23.55,64.40,65.72,24.05,63.48
2022-12-6T18:57:28,594.32,25.01,65.87,536,23.55,64.39,65.72,24.05,63.48
2022-12-6T18:57:38,594.24,24.99,65.80,536,23.55,64.36,65.83,24.05,63.48
2022-12-6T18:57:48,593.15,24.97,65.83,536,23.57,64.41,65.98,24.05,63.48
2022-12-6T18:57:57,594.67,24.97,65.81,535,23.55,64.35,66.09,24.05,63.48
2022-12-6T18:58:7,594.17,25.00,65.81,534,23.55,64.38,65.88,24.05,63.47
2022-12-6T18:58:17,594.13,24.99,65.85,533,23.54,64.39,66.03,24.05,63.46
2022-12-6T18:58:27,593.35,25.01,65.83,533,23.54,64.34,66.09,24.05,63.43
2022-12-6T18:58:37,592.45,25.00,65.77,534,23.53,64.41,66.29,24.05,63.45
2022-12-6T18:58:47,591.49,25.00,65.84,535,23.54,64.37,65.98,24.05,63.47
2022-12-6T18:58:57,592.67,24.97,65.85,535,23.56,64.40,66.56,24.05,63.46
2022-12-6T18:59:7,592.06,24.97,65.83,535,23.54,64.34,66.77,24.05,63.45
2022-12-6T18:59:17,593.73,25.00,65.82,535,23.55,64.33,66.19,24.05,63.42
2022-12-6T18:59:27,593.27,24.99,65.78,534,23.58,64.31,65.83,24.05,63.43
2022-12-6T18:59:36,593.05,25.00,65.79,534,23.55,64.30,65.88,24.05,63.43
2022-12-6T18:59:47,594.03,24.97,65.77,534,23.56,64.30,66.67,24.04,63.43
2022-12-6T18:59:56,594.10,25.00,65.81,534,23.57,64.31,66.61,24.04,63.43
2022-12-6T19:0:6,594.58,25.00,65.77,533,23.58,64.29,66.51,24.04,63.42
2022-12-6T19:0:16,595.24,24.99,65.77,532,23.56,64.25,66.72,24.04,63.41
2022-12-6T19:0:26,594.31,24.99,65.78,532,23.56,64.28,66.56,24.04,63.42
2022-12-6T19:0:36,595.12,24.97,65.80,532,23.57,64.27,66.67,24.04,63.40
2022-12-6T19:0:46,593.45,24.99,65.78,532,23.56,64.22,66.77,24.04,63.40
2022-12-6T19:0:56,591.87,24.99,65.81,533,23.55,64.22,66.67,24.04,63.40
2022-12-6T19:1:6,593.99,24.97,65.77,533,23.58,64.23,66.72,24.04,63.39
2022-12-6T19:1:16,593.68,24.99,65.77,532,23.56,64.21,66.88,24.04,63.38
2022-12-6T19:1:25,592.49,25.03,65.75,533,23.54,64.21,66.88,24.04,63.40
2022-12-6T19:1:35,591.12,25.00,65.70,533,23.55,64.23,66.99,24.04,63.38
2022-12-6T19:1:45,590.30,24.96,65.76,533,23.54,64.27,67.04,24.03,63.38
2022-12-6T19:1:55,590.29,24.99,65.78,532,23.55,64.21,67.47,24.03,63.37
2022-12-6T19:2:5,590.39,24.97,65.71,531,23.52,64.21,67.09,24.03,63.38
2022-12-6T19:2:15,590.16,24.99,65.73,531,23.54,64.22,66.93,24.03,63.38
2022-12-6T19:2:25,590.54,24.97,65.74,530,23.54,64.18,66.72,24.03,63.39
2022-12-6T19:2:35,591.97,24.99,65.69,529,23.53,64.20,67.20,24.03,63.38
2022-12-6T19:2:45,590.75,24.99,65.74,528,23.54,64.23,67.53,24.03,63.39
2022-12-6T19:2:55,590.13,24.99,65.74,529,23.53,64.21,67.63,24.03,63.37
2022-12-6T19:3:4,591.45,24.99,65.69,528,23.55,64.20,67.53,24.03,63.39
2022-12-6T19:3:14,591.20,24.99,65.69,529,23.54,64.20,67.74,24.03,63.37
2022-12-6T19:3:24,590.10,25.00,65.64,528,23.53,64.20,67.47,24.03,63.36
2022-12-6T19:3:34,590.02,25.00,65.62,527,23.54,64.12,67.31,24.03,63.34
2022-12-6T19:3:44,592.07,24.99,65.62,527,23.54,64.16,67.47,24.02,63.35
2022-12-6T19:3:54,593.94,24.97,65.67,527,23.52,64.14,67.36,24.02,63.40
2022-12-6T19:4:4,593.39,24.99,65.66,526,23.54,64.19,67.42,24.02,63.39
2022-12-6T19:4:14,593.70,24.99,65.70,527,23.53,64.17,67.53,24.03,63.37
2022-12-6T19:4:24,593.12,25.01,65.64,526,23.53,64.12,67.47,24.03,63.35
2022-12-6T19:4:34,591.71,25.04,65.65,526,23.54,64.18,67.47,24.02,63.36
2022-12-6T19:4:43,589.44,25.00,65.66,525,23.55,64.19,67.58,24.02,63.37
2022-12-6T19:4:53,588.80,25.03,65.64,525,23.49,64.15,67.63,24.02,63.38
2022-12-6T19:5:2,590.27,24.97,65.64,524,23.53,64.18,67.53,24.02,63.39
2022-12-6T19:5:12,589.21,24.99,65.66,524,23.54,64.18,67.53,24.02,63.39
2022-12-6T19:5:22,588.92,25.01,65.55,523,23.55,64.16,67.63,24.02,63.39
2022-12-6T19:5:32,590.54,24.99,65.40,523,23.52,64.09,68.24,24.02,63.28
2022-12-6T19:5:42,591.28,25.00,65.61,523,23.54,64.13,68.07,24.01,63.35
2022-12-6T19:5:52,590.64,25.00,65.60,522,23.53,64.11,68.29,24.01,63.39
2022-12-6T19:6:2,589.06,25.01,65.61,521,23.54,64.16,67.91,24.01,63.37
2022-12-6T19:6:12,587.89,24.97,65.66,521,23.52,64.14,67.63,24.01,63.36
2022-12-6T19:6:22,583.24,25.04,65.57,521,23.51,64.11,67.96,24.01,63.35
2022-12-6T19:6:31,586.16,25.01,65.49,521,23.50,64.14,67.91,24.01,63.25
2022-12-6T19:6:41,585.48,25.03,65.45,521,23.48,64.11,68.07,24.01,63.17
2022-12-6T19:6:51,580.77,25.04,65.45,521,23.49,64.06,68.41,24.01,63.18
2022-12-6T19:7:1,580.60,25.01,65.49,520,23.51,64.04,68.35,24.01,63.24
2022-12-6T19:7:11,583.26,25.00,65.56,519,23.49,64.10,68.18,24.01,63.31
2022-12-6T19:7:21,583.07,25.00,65.60,519,23.50,64.07,68.29,24.01,63.31
2022-12-6T19:7:31,582.82,25.00,65.61,518,23.51,64.10,68.35,24.02,63.26
2022-12-6T19:7:41,580.01,25.03,65.53,518,23.50,64.08,68.63,24.02,63.19
2022-12-6T19:7:51,577.06,25.08,65.30,518,23.49,64.09,68.69,24.02,63.14
2022-12-6T19:8:1,573.17,25.11,65.14,517,23.50,64.03,68.80,24.02,63.07
2022-12-6T19:8:10,575.41,25.04,65.19,517,23.46,64.00,69.14,24.02,63.08
2022-12-6T19:8:20,577.48,25.06,65.38,516,23.49,64.01,69.03,24.02,63.10
2022-12-6T19:8:30,577.56,25.06,65.35,515,23.46,64.08,68.91,24.02,63.19
2022-12-6T19:8:40,577.85,25.01,65.44,515,23.49,64.11,68.91,24.02,63.20
2022-12-6T19:8:50,575.99,25.03,65.45,514,23.48,64.13,69.08,24.02,63.23
2022-12-6T19:9:0,577.87,25.03,65.50,515,23.47,64.11,69.31,24.01,63.27
2022-12-6T19:9:10,576.23,25.00,65.44,514,23.48,64.08,69.78,24.01,63.26
2022-12-6T19:9:20,577.95,24.97,65.47,513,23.49,64.14,69.89,24.01,63.27
2022-12-6T19:9:30,580.28,24.97,65.44,513,23.49,64.10,69.20,24.00,63.27
2022-12-6T19:9:40,581.51,24.96,65.42,512,23.47,64.10,69.14,24.00,63.26
2022-12-6T19:9:49,579.57,24.96,65.53,512,23.46,64.06,69.03,24.00,63.19
2022-12-6T19:10:0,577.68,24.99,65.50,512,23.47,64.06,69.03,24.00,63.15
2022-12-6T19:10:9,575.30,25.04,65.41,512,23.46,64.03,69.08,24.00,63.13
2022-12-6T19:10:19,575.02,25.04,65.29,512,23.46,64.03,69.20,24.01,63.11
2022-12-6T19:10:29,572.82,25.06,65.28,511,23.46,64.00,69.54,24.01,63.05
2022-12-6T19:10:39,572.37,25.03,65.01,511,23.46,63.97,69.54,24.01,63.03
2022-12-6T19:10:49,572.93,24.97,65.17,510,23.44,63.96,69.66,24.01,62.94
2022-12-6T19:10:59,571.37,24.99,65.35,509,23.46,63.97,69.72,24.01,63.06
2022-12-6T19:11:9,571.74,24.96,65.47,508,23.46,63.95,69.37,24.01,63.18
2022-12-6T19:11:19,570.88,25.00,65.52,507,23.44,64.00,69.78,24.01,63.17
2022-12-6T19:11:29,569.90,25.07,65.34,507,23.44,64.03,70.07,24.00,63.16
2022-12-6T19:11:38,571.21,25.03,65.35,506,23.42,64.02,69.89,24.00,63.15
2022-12-6T19:11:48,571.07,25.03,65.39,506,23.44,64.07,69.83,24.01,63.14
2022-12-6T19:11:58,570.73,25.04,65.44,506,23.43,64.09,69.43,24.01,63.13
2022-12-6T19:12:8,570.73,25.04,65.37,507,23.39,64.11,69.14,24.01,63.16
2022-12-6T19:12:18,570.13,25.06,65.35,507,23.41,64.09,69.43,24.01,63.07
2022-12-6T19:12:28,570.40,25.10,65.14,507,23.38,64.07,69.60,24.01,62.96
2022-12-6T19:12:38,569.02,25.04,65.18,507,23.41,63.99,69.72,24.01,62.96
2022-12-6T19:12:48,569.33,25.01,65.29,505,23.39,63.95,70.18,24.01,63.02
2022-12-6T19:12:58,571.33,24.99,65.39,503,23.42,64.03,70.12,24.01,63.13
2022-12-6T19:13:8,571.23,24.97,65.47,504,23.41,64.07,70.01,24.01,63.16
2022-12-6T19:13:17,570.70,25.01,65.52,503,23.41,64.06,69.95,24.01,63.17
2022-12-6T19:13:27,568.87,25.00,65.40,503,23.40,64.16,69.83,24.01,63.18
2022-12-6T19:13:37,568.96,25.03,65.33,504,23.40,64.17,69.78,24.01,63.16
2022-12-6T19:13:47,568.03,25.00,65.11,504,23.43,64.12,70.12,24.01,63.02
2022-12-6T19:13:57,568.44,25.06,65.21,505,23.40,64.15,70.18,24.00,63.02
2022-12-6T19:14:7,572.13,25.01,65.35,504,23.42,64.08,70.42,24.00,63.07
2022-12-6T19:14:17,570.45,24.97,65.37,505,23.40,64.06,70.30,24.00,63.13
2022-12-6T19:14:27,571.56,24.97,65.43,504,23.41,64.10,70.12,24.00,63.14
2022-12-6T19:14:37,570.36,24.97,65.34,505,23.41,64.11,70.12,24.00,63.15
2022-12-6T19:14:47,569.68,24.97,65.43,505,23.42,64.13,70.01,23.99,63.15
2022-12-6T19:14:56,569.61,24.97,65.47,505,23.40,64.13,70.48,23.99,63.16
2022-12-6T19:15:7,569.57,24.94,65.44,505,23.43,64.11,70.12,23.99,63.18
2022-12-6T19:15:16,570.13,24.93,65.39,505,23.42,64.10,70.60,23.98,63.15
2022-12-6T19:15:26,568.40,25.01,65.23,505,23.39,64.06,71.44,23.98,63.05
2022-12-6T19:15:36,567.76,25.00,65.28,506,23.40,64.07,70.96,23.97,63.14
2022-12-6T19:15:46,568.20,24.96,65.40,505,23.43,64.11,70.78,23.97,63.16
2022-12-6T19:15:56,568.24,24.96,65.28,504,23.44,64.05,69.83,23.97,63.18
2022-12-6T19:16:6,567.69,24.96,65.23,504,23.42,64.03,69.60,23.97,63.16
2022-12-6T19:16:16,569.73,24.94,65.37,504,23.42,64.08,71.14,23.96,63.18
2022-12-6T19:16:26,570.03,24.93,65.35,504,23.44,64.05,70.78,23.96,63.18
2022-12-6T19:16:36,568.57,24.94,65.36,504,23.41,64.05,70.90,23.96,63.17
2022-12-6T19:16:45,567.41,24.96,65.48,505,23.45,63.98,70.84,23.96,63.17
2022-12-6T19:16:55,566.07,24.94,65.48,505,23.45,64.04,70.84,23.96,63.17
2022-12-6T19:17:5,565.01,24.93,65.51,505,23.45,64.00,70.60,23.96,63.17
2022-12-6T19:17:15,562.43,24.91,65.48,504,23.43,64.00,70.96,23.96,63.18
2022-12-6T19:17:25,560.25,24.90,65.49,505,23.44,64.04,71.20,23.95,63.17
2022-12-6T19:17:35,559.41,24.93,65.39,505,23.44,64.03,70.72,23.95,63.15
2022-12-6T19:17:45,559.89,24.90,65.45,505,23.46,63.98,71.14,23.95,63.19
2022-12-6T19:17:55,558.73,24.91,65.46,504,23.44,64.00,71.14,23.95,63.19
2022-12-6T19:18:5,557.94,24.91,65.45,504,23.44,64.02,71.08,23.95,63.17
2022-12-6T19:18:15,557.24,24.91,65.47,504,23.44,64.02,71.14,23.95,63.18
2022-12-6T19:18:24,555.32,24.94,65.41,504,23.45,64.01,70.96,23.94,63.19
2022-12-6T19:18:34,555.27,24.94,65.30,504,23.43,63.97,71.14,23.94,63.18
2022-12-6T19:18:44,554.32,24.91,65.36,505,23.45,63.98,72.37,23.94,63.18
2022-12-6T19:18:54,555.45,24.94,65.45,504,23.47,63.95,71.87,23.94,63.17
2022-12-6T19:19:4,554.74,24.94,65.36,503,23.44,63.96,71.26,23.95,63.17
2022-12-6T19:19:14,556.56,24.91,65.43,502,23.42,63.98,71.02,23.95,63.15
2022-12-6T19:19:24,556.40,24.91,65.35,503,23.42,63.91,71.32,23.95,63.02
2022-12-6T19:19:34,556.33,24.94,65.24,503,23.46,63.91,71.44,23.95,62.97
2022-12-6T19:19:44,555.41,24.96,65.17,503,23.44,63.84,71.93,23.95,62.94
2022-12-6T19:19:54,556.41,24.94,65.26,502,23.41,63.83,71.93,23.95,63.01
2022-12-6T19:20:3,556.21,24.91,65.30,501,23.42,63.85,71.93,23.95,63.05
2022-12-6T19:20:14,558.15,24.93,65.25,500,23.43,63.87,71.69,23.95,63.02
2022-12-6T19:20:23,557.67,24.90,65.18,499,23.41,63.84,71.99,23.95,62.95
2022-12-6T19:20:33,559.95,24.89,65.15,500,23.38,63.84,72.12,23.94,62.96
2022-12-6T19:20:43,559.75,24.89,65.41,499,23.38,63.85,72.18,23.94,62.97
2022-12-6T19:20:53,558.83,24.91,65.39,497,23.38,63.81,72.31,23.94,62.96
2022-12-6T19:21:3,559.66,24.89,65.28,497,23.37,63.83,72.43,23.94,63.01
2022-12-6T19:21:13,556.12,24.90,65.20,496,23.38,63.84,72.31,23.94,62.99
2022-12-6T19:21:23,555.30,24.87,65.39,496,23.37,63.84,72.31,23.94,63.02
2022-12-6T19:21:33,555.90,24.87,65.44,494,23.39,63.76,72.37,23.93,63.05
2022-12-6T19:21:43,556.82,24.90,65.45,494,23.40,63.85,72.49,23.93,63.06
2022-12-6T19:21:52,557.75,24.91,65.46,494,23.39,63.89,72.18,23.93,63.05
2022-12-6T19:22:2,555.60,24.94,65.37,494,23.38,63.91,72.06,23.94,63.06
2022-12-6T19:22:12,555.83,24.96,65.27,494,23.36,63.91,72.12,23.94,63.01
2022-12-6T19:22:22,555.98,24.96,65.25,493,23.36,63.91,72.43,23.94,63.01
2022-12-6T19:22:32,556.97,24.94,65.27,493,23.35,63.90,73.19,23.94,62.99
2022-12-6T19:22:42,557.25,24.93,65.11,493,23.36,63.88,73.25,23.94,63.01
2022-12-6T19:22:52,559.24,24.90,65.28,492,23.36,63.90,72.56,23.94,63.00
2022-12-6T19:23:2,562.11,24.89,65.33,492,23.36,63.91,72.24,23.93,63.06
2022-12-6T19:23:12,560.17,24.93,65.37,493,23.38,63.89,72.81,23.93,63.02
2022-12-6T19:23:22,559.58,24.93,65.28,492,23.37,63.86,72.81,23.93,62.99
2022-12-6T19:23:31,558.66,24.91,65.24,493,23.36,63.91,72.81,23.93,62.95
2022-12-6T19:23:41,557.93,24.89,65.40,493,23.38,63.93,73.00,23.93,63.04
2022-12-6T19:23:51,557.81,24.89,65.24,492,23.38,63.90,72.87,23.93,63.08
2022-12-6T19:24:1,556.01,24.89,65.29,492,23.39,63.93,72.87,23.92,63.07
2022-12-6T19:24:11,554.44,24.89,65.38,492,23.35,63.89,72.87,23.92,63.11
2022-12-6T19:24:21,553.00,24.90,65.38,492,23.36,63.88,72.56,23.92,63.07
2022-12-6T19:24:31,553.26,24.86,65.32,491,23.35,63.93,72.37,23.92,63.07
2022-12-6T19:24:41,553.99,24.86,65.48,491,23.33,63.95,72.93,23.92,63.10
2022-12-6T19:24:51,555.46,24.86,65.39,491,23.35,63.97,72.49,23.92,63.09
2022-12-6T19:25:1,557.18,24.89,65.38,492,23.36,63.97,73.06,23.91,63.13
2022-12-6T19:25:11,556.04,24.87,65.37,492,23.37,63.98,72.93,23.91,63.11
2022-12-6T19:25:21,556.73,24.86,65.35,493,23.38,63.97,72.24,23.91,63.13
2022-12-6T19:25:30,558.93,24.84,65.47,493,23.36,63.94,71.20,23.91,63.13
2022-12-6T19:25:40,558.63,24.84,65.51,492,23.37,63.96,72.06,23.91,63.15
2022-12-6T19:25:50,557.14,24.89,65.45,492,23.39,63.98,72.56,23.91,63.15
2022-12-6T19:26:0,555.77,24.90,65.38,493,23.38,63.95,72.56,23.91,63.13
2022-12-6T19:26:10,554.55,24.93,65.27,492,23.35,63.96,72.68,23.91,63.07
2022-12-6T19:26:20,554.49,24.90,65.25,492,23.34,63.96,72.62,23.91,63.07
2022-12-6T19:26:30,554.71,24.91,65.28,492,23.36,63.96,72.24,23.91,63.05
2022-12-6T19:26:40,554.82,24.90,65.34,491,23.33,63.94,72.87,23.91,63.06
2022-12-6T19:26:50,555.30,24.87,65.31,491,23.36,63.88,72.93,23.91,63.08
